PlotObservationID,TV2_releve_number,RS_CODE,Releve_area_m2,Longitude,Latitude,year,veg_type0,RS_CODE_PLOT,n_surveys
6806,908025,CZ_0019_045,25,12.73925,49.993806,2008,R,CZ_0019_045_65,2
6807,908026,CZ_0019_045,25,12.73925,49.993806,2017,R,CZ_0019_045_65,2
6808,908027,CZ_0019_045,25,12.73925,49.993806,2008,TD_wet,CZ_0019_045_66,2
6809,908028,CZ_0019_045,25,12.73925,49.993806,2017,TD_wet,CZ_0019_045_66,2
6810,908029,CZ_0019_045,25,12.73925,49.993806,2008,R,CZ_0019_045_67,2
6811,908030,CZ_0019_045,25,12.73925,49.993806,2017,R,CZ_0019_045_67,2
6812,908031,CZ_0019_045,25,12.73925,49.993806,2008,TD_wet,CZ_0019_045_68,2
6813,908032,CZ_0019_045,25,12.73925,49.993806,2017,TD_wet,CZ_0019_045_68,2
6814,908033,CZ_0019_045,25,12.73925,49.993806,2008,R,CZ_0019_045_69,2
6815,908034,CZ_0019_045,25,12.73925,49.993806,2017,R,CZ_0019_045_69,2
6684,907903,CZ_0019_045,25,12.784806,49.990028,2006,TD_wet,CZ_0019_045_7,2
6685,907904,CZ_0019_045,25,12.784806,49.990028,2016,TD_wet,CZ_0019_045_7,2
6816,908035,CZ_0019_045,25,12.73925,49.993806,2008,TD_wet,CZ_0019_045_70,2
6817,908036,CZ_0019_045,25,12.73925,49.993806,2017,TD_wet,CZ_0019_045_70,2
6818,908037,CZ_0019_045,25,12.73925,49.993806,2008,TD_wet,CZ_0019_045_71,2
6819,908038,CZ_0019_045,25,12.73925,49.993806,2017,TD_wet,CZ_0019_045_71,2
6644,907863,CZ_0019_045,25,12.761361,49.988889,2008,TD_wet,CZ_0019_045_72,2
6645,907864,CZ_0019_045,25,12.761361,49.988889,2015,TD_wet,CZ_0019_045_72,2
6820,908039,CZ_0019_045,25,12.73925,49.993806,2005,TD_wet,CZ_0019_045_73,2
6821,908040,CZ_0019_045,25,12.73925,49.993806,2017,TD_wet,CZ_0019_045_73,2
6646,907865,CZ_0019_045,25,12.761361,49.988889,2008,TD_wet,CZ_0019_045_74,2
6647,907866,CZ_0019_045,25,12.761361,49.988889,2015,TD_wet,CZ_0019_045_74,2
6648,907867,CZ_0019_045,25,12.761361,49.988889,2008,TD_wet,CZ_0019_045_75,2
6649,907868,CZ_0019_045,25,12.761361,49.988889,2015,TD_wet,CZ_0019_045_75,2
6650,907869,CZ_0019_045,25,12.761361,49.988889,2008,TD_wet,CZ_0019_045_76,2
6651,907870,CZ_0019_045,25,12.761361,49.988889,2015,TD_wet,CZ_0019_045_76,2
6652,907871,CZ_0019_045,25,12.761361,49.988889,2008,TD_wet,CZ_0019_045_77,2
6653,907872,CZ_0019_045,25,12.761361,49.988889,2015,TD_wet,CZ_0019_045_77,2
6654,907873,CZ_0019_045,25,12.761361,49.988889,2008,TD_wet,CZ_0019_045_78,2
6655,907874,CZ_0019_045,25,12.761361,49.988889,2015,TD_wet,CZ_0019_045_78,2
6656,907875,CZ_0019_045,25,12.761361,49.988889,2008,TD_wet,CZ_0019_045_79,2
6657,907876,CZ_0019_045,25,12.761361,49.988889,2015,TD_wet,CZ_0019_045_79,2
6690,907909,CZ_0019_045,25,12.784806,49.990028,2006,TD_wet,CZ_0019_045_8,2
6691,907910,CZ_0019_045,25,12.784806,49.990028,2016,TD_wet,CZ_0019_045_8,2
6658,907877,CZ_0019_045,25,12.761361,49.988889,2008,TD_wet,CZ_0019_045_80,2
6659,907878,CZ_0019_045,25,12.761361,49.988889,2015,TD_wet,CZ_0019_045_80,2
6660,907879,CZ_0019_045,25,12.761361,49.988889,2008,TD_wet,CZ_0019_045_81,2
6661,907880,CZ_0019_045,25,12.761361,49.988889,2015,TD_wet,CZ_0019_045_81,2
6732,907951,CZ_0019_045,25,12.799278,49.956861,2005,R,CZ_0019_045_82,2
6733,907952,CZ_0019_045,25,12.799278,49.956861,2016,R,CZ_0019_045_82,2
6674,907893,CZ_0019_045,25,12.776611,49.991222,2008,TD_wet,CZ_0019_045_83,2
6675,907894,CZ_0019_045,25,12.776611,49.991222,2016,TD_wet,CZ_0019_045_83,2
6672,907891,CZ_0019_045,25,12.776611,49.991222,2008,TD_wet,CZ_0019_045_84,2
6673,907892,CZ_0019_045,25,12.776611,49.991222,2016,TD_wet,CZ_0019_045_84,2
6668,907887,CZ_0019_045,25,12.776611,49.991222,2008,TD_wet,CZ_0019_045_85,2
6669,907888,CZ_0019_045,25,12.776611,49.991222,2016,TD_wet,CZ_0019_045_85,2
6700,907919,CZ_0019_045,25,12.801444,49.97325,2005,TD_wet,CZ_0019_045_86,2
6701,907920,CZ_0019_045,25,12.801444,49.97325,2016,TD_wet,CZ_0019_045_86,2
6622,907841,CZ_0019_045,25,12.761361,49.988889,2005,TD_wet,CZ_0019_045_87,2
6623,907842,CZ_0019_045,25,12.761361,49.988889,2015,TD_wet,CZ_0019_045_87,2
6702,907921,CZ_0019_045,25,12.801444,49.97325,2005,TD_wet,CZ_0019_045_88,2
6703,907922,CZ_0019_045,25,12.801444,49.97325,2016,TD_wet,CZ_0019_045_88,2
6694,907913,CZ_0019_045,25,12.801444,49.97325,2005,TD_wet,CZ_0019_045_89,2
6695,907914,CZ_0019_045,25,12.801444,49.97325,2016,TD_wet,CZ_0019_045_89,2
6688,907907,CZ_0019_045,25,12.784806,49.990028,2006,TD_wet,CZ_0019_045_9,2
6689,907908,CZ_0019_045,25,12.784806,49.990028,2016,TD_wet,CZ_0019_045_9,2
6696,907915,CZ_0019_045,25,12.801444,49.97325,2005,TD_wet,CZ_0019_045_90,2
6697,907916,CZ_0019_045,25,12.801444,49.97325,2016,TD_wet,CZ_0019_045_90,2
6698,907917,CZ_0019_045,25,12.801444,49.97325,2005,TD_wet,CZ_0019_045_91,2
6699,907918,CZ_0019_045,25,12.801444,49.97325,2016,TD_wet,CZ_0019_045_91,2
6706,907925,CZ_0019_045,25,12.801444,49.97325,2005,TD_wet,CZ_0019_045_92,2
6707,907926,CZ_0019_045,25,12.801444,49.97325,2016,TD_wet,CZ_0019_045_92,2
6710,907929,CZ_0019_045,25,12.801444,49.97325,2005,TD_wet,CZ_0019_045_93,2
6711,907930,CZ_0019_045,25,12.801444,49.97325,2016,TD_wet,CZ_0019_045_93,2
6708,907927,CZ_0019_045,25,12.801444,49.97325,2005,TD_wet,CZ_0019_045_94,2
6709,907928,CZ_0019_045,25,12.801444,49.97325,2016,TD_wet,CZ_0019_045_94,2
6722,907941,CZ_0019_045,25,12.799278,49.956861,2005,TD_wet,CZ_0019_045_95,2
6723,907942,CZ_0019_045,25,12.799278,49.956861,2016,TD_wet,CZ_0019_045_95,2
6790,908009,CZ_0019_045,25,12.764222,50.006556,2005,TD_wet,CZ_0019_045_96,2
6791,908010,CZ_0019_045,25,12.764222,50.006556,2017,TD_wet,CZ_0019_045_96,2
6728,907947,CZ_0019_045,25,12.799278,49.956861,2005,R,CZ_0019_045_97,2
6729,907948,CZ_0019_045,25,12.799278,49.956861,2016,R,CZ_0019_045_97,2
6720,907939,CZ_0019_045,25,12.799278,49.956861,2005,TD_wet,CZ_0019_045_98,2
6721,907940,CZ_0019_045,25,12.799278,49.956861,2016,TD_wet,CZ_0019_045_98,2
6680,907899,CZ_0019_045,25,12.784806,49.990028,2006,TD_mesic,CZ_0019_045_99,2
6681,907900,CZ_0019_045,25,12.784806,49.990028,2016,TD_mesic,CZ_0019_045_99,2
6836,908055,CZ_0019_046,20,14.116361,49.916694,1994,TH,CZ_0019_046_1,23
6837,908056,CZ_0019_046,15,14.116361,49.916694,1995,TH,CZ_0019_046_1,23
6838,908057,CZ_0019_046,8,14.116361,49.916694,2000,TH,CZ_0019_046_1,23
6839,908058,CZ_0019_046,16,14.116361,49.916694,2003,TH,CZ_0019_046_1,23
6840,908059,CZ_0019_046,20,14.116361,49.916694,2004,TH,CZ_0019_046_1,23
6841,908060,CZ_0019_046,24,14.116361,49.916694,2005,TH,CZ_0019_046_1,23
6842,908061,CZ_0019_046,15,14.116361,49.916694,2006,TH,CZ_0019_046_1,23
6843,908062,CZ_0019_046,18,14.116361,49.916694,2007,TH,CZ_0019_046_1,23
6844,908063,CZ_0019_046,18,14.116361,49.916694,2008,TH,CZ_0019_046_1,23
6845,908064,CZ_0019_046,18,14.116361,49.916694,2009,TH,CZ_0019_046_1,23
6846,908065,CZ_0019_046,24,14.116361,49.916694,2010,TH,CZ_0019_046_1,23
6847,908066,CZ_0019_046,16,14.116361,49.916694,2011,TH,CZ_0019_046_1,23
6848,908067,CZ_0019_046,20,14.116361,49.916694,2012,TH,CZ_0019_046_1,23
6849,908068,CZ_0019_046,NA,14.116361,49.916694,2013,TH,CZ_0019_046_1,23
6850,908069,CZ_0019_046,NA,14.116361,49.916694,2014,TH,CZ_0019_046_1,23
6851,908070,CZ_0019_046,NA,14.116361,49.916694,2015,TH,CZ_0019_046_1,23
6852,908071,CZ_0019_046,NA,14.116361,49.916694,2016,TH,CZ_0019_046_1,23
6853,908072,CZ_0019_046,NA,14.116361,49.916694,2017,TH,CZ_0019_046_1,23
6854,908073,CZ_0019_046,NA,14.116361,49.916694,2018,TH,CZ_0019_046_1,23
6855,908074,CZ_0019_046,NA,14.116361,49.916694,2019,TH,CZ_0019_046_1,23
6856,908075,CZ_0019_046,NA,14.116361,49.916694,2020,TH,CZ_0019_046_1,23
6857,908076,CZ_0019_046,NA,14.116361,49.916694,2021,TH,CZ_0019_046_1,23
6858,908077,CZ_0019_046,NA,14.116361,49.916694,2022,TH,CZ_0019_046_1,23
601791,403498,CZ_0019_047,16,16.974406,49.137719,1985,TH,CZ_0019_047_1,2
670231,791263,CZ_0019_047,16,16.974111,49.137056,2022,TH,CZ_0019_047_1,2
601903,403610,CZ_0019_047,16,17.316678,49.224067,1985,TH,CZ_0019_047_10,2
670240,791272,CZ_0019_047,16,17.316378,49.223931,2022,TH,CZ_0019_047_10,2
601858,403565,CZ_0019_047,16,17.315636,49.21825,1985,TH,CZ_0019_047_11,2
670241,791273,CZ_0019_047,16,17.315444,49.218181,2022,TH,CZ_0019_047_11,2
659433,502051,CZ_0019_047,16,17.137489,49.162569,1985,TH,CZ_0019_047_12,2
670243,791275,CZ_0019_047,16,17.137842,49.162492,2022,TH,CZ_0019_047_12,2
601789,403496,CZ_0019_047,16,17.139236,49.16095,1985,TH,CZ_0019_047_13,2
670244,791276,CZ_0019_047,16,17.137867,49.162411,2022,TH,CZ_0019_047_13,2
601950,403657,CZ_0019_047,16,17.139392,49.160817,1985,TH,CZ_0019_047_14,2
670245,791277,CZ_0019_047,16,17.13485,49.162736,2022,TH,CZ_0019_047_14,2
601786,403493,CZ_0019_047,16,17.139353,49.160861,1985,TH,CZ_0019_047_15,2
670246,791278,CZ_0019_047,16,17.138219,49.162106,2022,TH,CZ_0019_047_15,2
601948,403655,CZ_0019_047,16,17.019969,49.128719,1985,TH,CZ_0019_047_16,2
670247,791279,CZ_0019_047,16,17.019714,49.128794,2022,TH,CZ_0019_047_16,2
601946,403653,CZ_0019_047,16,17.019978,49.128719,1985,TH,CZ_0019_047_17,2
670248,791280,CZ_0019_047,16,17.019442,49.128622,2022,TH,CZ_0019_047_17,2
659431,502049,CZ_0019_047,16,17.048964,49.1426,1985,TH,CZ_0019_047_18,2
670249,791281,CZ_0019_047,16,17.048172,49.141619,2022,TH,CZ_0019_047_18,2
601941,403648,CZ_0019_047,16,17.054097,49.148158,1985,TH,CZ_0019_047_19,2
670250,791282,CZ_0019_047,16,17.054183,49.147417,2022,TH,CZ_0019_047_19,2
659430,502048,CZ_0019_047,16,16.974753,49.138386,1985,TH,CZ_0019_047_2,2
670232,791264,CZ_0019_047,16,16.973528,49.135944,2022,TH,CZ_0019_047_2,2
601787,403494,CZ_0019_047,16,17.053608,49.148064,1985,TH,CZ_0019_047_20,2
670251,791283,CZ_0019_047,16,17.053056,49.147639,2022,TH,CZ_0019_047_20,2
659432,502050,CZ_0019_047,16,17.052997,49.147797,1985,TH,CZ_0019_047_21,2
670252,791284,CZ_0019_047,16,17.055333,49.148392,2022,TH,CZ_0019_047_21,2
601776,403483,CZ_0019_047,16,17.053061,49.148064,1985,TH,CZ_0019_047_22,2
670253,791285,CZ_0019_047,16,17.055728,49.148169,2022,TH,CZ_0019_047_22,2
601788,403495,CZ_0019_047,16,17.054744,49.148192,1985,TH,CZ_0019_047_23,2
670254,791286,CZ_0019_047,16,17.056353,49.148078,2022,TH,CZ_0019_047_23,2
601833,403540,CZ_0019_047,16,17.117608,49.136336,1985,TH,CZ_0019_047_24,2
670255,791287,CZ_0019_047,16,17.117717,49.135636,2022,TH,CZ_0019_047_24,2
601801,403508,CZ_0019_047,16,17.118514,49.136672,1985,TH,CZ_0019_047_25,2
670256,791288,CZ_0019_047,16,17.11765,49.136256,2022,TH,CZ_0019_047_25,2
601804,403511,CZ_0019_047,16,17.118478,49.136664,1985,TH,CZ_0019_047_26,2
670257,791289,CZ_0019_047,16,17.116561,49.136369,2022,TH,CZ_0019_047_26,2
601810,403517,CZ_0019_047,16,17.118575,49.136683,1985,TH,CZ_0019_047_27,2
670258,791290,CZ_0019_047,16,17.117603,49.136572,2022,TH,CZ_0019_047_27,2
601803,403510,CZ_0019_047,16,17.118483,49.136656,1985,TH,CZ_0019_047_28,2
670259,791291,CZ_0019_047,16,17.118494,49.136769,2022,TH,CZ_0019_047_28,2
601820,403527,CZ_0019_047,16,17.118617,49.136669,1985,TD_mesic,CZ_0019_047_29,2
670260,791292,CZ_0019_047,16,17.119117,49.136225,2022,TD_mesic,CZ_0019_047_29,2
601792,403499,CZ_0019_047,16,16.974211,49.137347,1985,TH,CZ_0019_047_3,2
670233,791265,CZ_0019_047,16,16.973167,49.135583,2022,TH,CZ_0019_047_3,2
601929,403636,CZ_0019_047,16,17.108956,49.133619,1985,TH,CZ_0019_047_30,2
670261,791293,CZ_0019_047,16,17.109503,49.133875,2022,TH,CZ_0019_047_30,2
601886,403593,CZ_0019_047,16,17.323431,49.206481,1985,TH,CZ_0019_047_31,2
670262,791294,CZ_0019_047,16,17.323489,49.206178,2022,TH,CZ_0019_047_31,2
601934,403641,CZ_0019_047,16,17.315636,49.218256,1985,TH,CZ_0019_047_32,2
670263,791295,CZ_0019_047,16,17.315339,49.217506,2022,TH,CZ_0019_047_32,2
601859,403566,CZ_0019_047,16,17.315636,49.218256,1985,TH,CZ_0019_047_33,2
670264,791296,CZ_0019_047,16,17.315431,49.217703,2022,TH,CZ_0019_047_33,2
601877,403584,CZ_0019_047,16,17.285506,49.216753,1985,TH,CZ_0019_047_34,2
670265,791297,CZ_0019_047,16,17.286125,49.216494,2022,TH,CZ_0019_047_34,2
601875,403582,CZ_0019_047,16,17.285506,49.21685,1985,TH,CZ_0019_047_35,2
670266,791298,CZ_0019_047,16,17.285819,49.216217,2022,TH,CZ_0019_047_35,2
601836,403543,CZ_0019_047,16,17.178044,49.151808,1985,TH,CZ_0019_047_36,2
670267,791299,CZ_0019_047,16,17.181681,49.149908,2022,TH,CZ_0019_047_36,2
601832,403539,CZ_0019_047,16,17.182572,49.148681,1985,TH,CZ_0019_047_37,2
670268,791300,CZ_0019_047,16,17.182803,49.148489,2022,TH,CZ_0019_047_37,2
601904,403611,CZ_0019_047,16,17.182622,49.148469,1985,TH,CZ_0019_047_38,2
670269,791301,CZ_0019_047,16,17.182372,49.148153,2022,TH,CZ_0019_047_38,2
601932,403639,CZ_0019_047,16,17.187681,49.149719,1985,TH,CZ_0019_047_39,2
670270,791302,CZ_0019_047,16,17.186742,49.149897,2022,TH,CZ_0019_047_39,2
601797,403504,CZ_0019_047,16,16.976939,49.136153,1985,TH,CZ_0019_047_4,2
670234,791266,CZ_0019_047,16,16.976833,49.13575,2022,TH,CZ_0019_047_4,2
601802,403509,CZ_0019_047,16,17.188661,49.1494,1985,TH,CZ_0019_047_40,2
670271,791303,CZ_0019_047,16,17.188222,49.149269,2022,TH,CZ_0019_047_40,2
601949,403656,CZ_0019_047,16,17.200772,49.158781,1985,TD_mesic,CZ_0019_047_41,2
670272,791304,CZ_0019_047,16,17.202622,49.157439,2022,TD_mesic,CZ_0019_047_41,2
601811,403518,CZ_0019_047,16,17.2008,49.158781,1985,TD_mesic,CZ_0019_047_42,2
670273,791305,CZ_0019_047,16,17.201264,49.158306,2022,TD_mesic,CZ_0019_047_42,2
601862,403569,CZ_0019_047,16,17.168547,49.167222,1985,TH,CZ_0019_047_43,2
670274,791306,CZ_0019_047,16,17.168564,49.167142,2022,TH,CZ_0019_047_43,2
601861,403568,CZ_0019_047,16,17.168592,49.167214,1985,TH,CZ_0019_047_44,2
670275,791307,CZ_0019_047,16,17.168686,49.167594,2022,TH,CZ_0019_047_44,2
601919,403626,CZ_0019_047,16,17.153975,49.185903,1985,TH,CZ_0019_047_45,2
670276,791308,CZ_0019_047,16,17.152986,49.183542,2022,TH,CZ_0019_047_45,2
601857,403564,CZ_0019_047,16,17.153972,49.185944,1985,TH,CZ_0019_047_46,2
670277,791309,CZ_0019_047,16,17.154342,49.184775,2022,TH,CZ_0019_047_46,2
601935,403642,CZ_0019_047,16,17.153933,49.185931,1985,TH,CZ_0019_047_47,2
670278,791310,CZ_0019_047,16,17.154019,49.184992,2022,TH,CZ_0019_047_47,2
601918,403625,CZ_0019_047,16,17.153889,49.185847,1985,TH,CZ_0019_047_48,2
670279,791311,CZ_0019_047,16,17.154031,49.184767,2022,TH,CZ_0019_047_48,2
601917,403624,CZ_0019_047,16,17.142458,49.185417,1985,TH,CZ_0019_047_49,2
670280,791312,CZ_0019_047,16,17.142608,49.185114,2022,TH,CZ_0019_047_49,2
601796,403503,CZ_0019_047,16,16.976972,49.136528,1985,TH,CZ_0019_047_5,2
670235,791267,CZ_0019_047,16,16.976833,49.136083,2022,TH,CZ_0019_047_5,2
601856,403563,CZ_0019_047,16,17.142439,49.185453,1985,TH,CZ_0019_047_50,2
670281,791313,CZ_0019_047,16,17.14225,49.185156,2022,TH,CZ_0019_047_50,2
601838,403545,CZ_0019_047,16,17.235747,49.170806,1985,TH,CZ_0019_047_51,2
670282,791314,CZ_0019_047,16,17.235856,49.170739,2022,TH,CZ_0019_047_51,2
601908,403615,CZ_0019_047,16,17.235706,49.170764,1985,TH,CZ_0019_047_52,2
670283,791315,CZ_0019_047,16,17.235411,49.170747,2022,TH,CZ_0019_047_52,2
601926,403633,CZ_0019_047,16,17.235728,49.17075,1985,TH,CZ_0019_047_53,2
670284,791316,CZ_0019_047,16,17.235528,49.170533,2022,TH,CZ_0019_047_53,2
601905,403612,CZ_0019_047,16,17.235728,49.170792,1985,TH,CZ_0019_047_54,2
670285,791317,CZ_0019_047,16,17.235692,49.170628,2022,TH,CZ_0019_047_54,2
601851,403558,CZ_0019_047,16,17.195389,49.137742,1985,TH,CZ_0019_047_55,2
670286,791318,CZ_0019_047,16,17.195114,49.137539,2022,TH,CZ_0019_047_55,2
601835,403542,CZ_0019_047,16,17.162106,49.156664,1985,TH,CZ_0019_047_56,2
670287,791319,CZ_0019_047,16,17.165981,49.155944,2022,TH,CZ_0019_047_56,2
601906,403613,CZ_0019_047,16,17.159056,49.156053,1985,TH,CZ_0019_047_57,2
670288,791320,CZ_0019_047,16,17.159733,49.153731,2022,TH,CZ_0019_047_57,2
601933,403640,CZ_0019_047,16,17.158956,49.156056,1985,TH,CZ_0019_047_58,2
670289,791321,CZ_0019_047,16,17.159764,49.153864,2022,TH,CZ_0019_047_58,2
601925,403632,CZ_0019_047,16,17.158989,49.156058,1985,TH,CZ_0019_047_59,2
670290,791322,CZ_0019_047,16,17.159517,49.154731,2022,TH,CZ_0019_047_59,2
601775,403482,CZ_0019_047,16,16.974844,49.138417,1985,TH,CZ_0019_047_6,2
670236,791268,CZ_0019_047,16,16.973944,49.136583,2022,TH,CZ_0019_047_6,2
601781,403488,CZ_0019_047,16,17.046694,49.156158,1985,TH,CZ_0019_047_60,2
670291,791323,CZ_0019_047,16,17.046194,49.156572,2022,TH,CZ_0019_047_60,2
601780,403487,CZ_0019_047,16,17.046686,49.156175,1985,TH,CZ_0019_047_61,2
670292,791324,CZ_0019_047,16,17.047008,49.157353,2022,TH,CZ_0019_047_61,2
601901,403608,CZ_0019_047,16,17.046569,49.156089,1985,TH,CZ_0019_047_62,2
670293,791325,CZ_0019_047,16,17.048061,49.157281,2022,TH,CZ_0019_047_62,2
601900,403607,CZ_0019_047,16,17.046611,49.156117,1985,TH,CZ_0019_047_63,2
670294,791326,CZ_0019_047,16,17.045692,49.157072,2022,TH,CZ_0019_047_63,2
601782,403489,CZ_0019_047,16,17.046675,49.156144,1985,TH,CZ_0019_047_64,2
670295,791327,CZ_0019_047,16,17.046467,49.156628,2022,TH,CZ_0019_047_64,2
601939,403646,CZ_0019_047,16,17.046606,49.156089,1985,TH,CZ_0019_047_65,2
670296,791328,CZ_0019_047,16,17.045392,49.157317,2022,TH,CZ_0019_047_65,2
601902,403609,CZ_0019_047,16,17.052733,49.153464,1985,TH,CZ_0019_047_66,2
670297,791329,CZ_0019_047,16,17.053125,49.153622,2022,TH,CZ_0019_047_66,2
601844,403551,CZ_0019_047,16,17.052733,49.153533,1985,TH,CZ_0019_047_67,2
670298,791330,CZ_0019_047,16,17.053989,49.154089,2022,TH,CZ_0019_047_67,2
601784,403491,CZ_0019_047,16,17.053239,49.1551,1985,TH,CZ_0019_047_68,2
670299,791331,CZ_0019_047,16,17.052314,49.155008,2022,TH,CZ_0019_047_68,2
601783,403490,CZ_0019_047,16,17.053244,49.155097,1985,TH,CZ_0019_047_69,2
670300,791332,CZ_0019_047,16,17.052836,49.154636000000004,2022,TH,CZ_0019_047_69,2
601878,403585,CZ_0019_047,16,17.344506,49.225619,1985,TH,CZ_0019_047_7,2
670237,791269,CZ_0019_047,16,17.3444,49.225358,2022,TH,CZ_0019_047_7,2
601845,403552,CZ_0019_047,16,17.052756,49.153492,1985,TH,CZ_0019_047_70,2
670301,791333,CZ_0019_047,16,17.053544,49.155239,2022,TH,CZ_0019_047_70,2
601790,403497,CZ_0019_047,16,16.949367,49.148861,1985,TH,CZ_0019_047_71,2
670302,791334,CZ_0019_047,16,16.949406,49.148286,2022,TH,CZ_0019_047_71,2
601794,403501,CZ_0019_047,16,16.958575,49.150411,1985,TH,CZ_0019_047_72,2
670303,791335,CZ_0019_047,16,16.957581,49.152314,2022,TH,CZ_0019_047_72,2
601777,403484,CZ_0019_047,16,16.959664,49.152678,1985,TH,CZ_0019_047_73,2
670304,791336,CZ_0019_047,16,16.958833,49.153353,2022,TH,CZ_0019_047_73,2
601795,403502,CZ_0019_047,16,16.958564,49.1504,1985,TH,CZ_0019_047_74,2
670305,791337,CZ_0019_047,16,16.958947,49.152933,2022,TH,CZ_0019_047_74,2
601928,403635,CZ_0019_047,16,17.00925,49.11815,1985,TH,CZ_0019_047_75,2
670306,791338,CZ_0019_047,16,17.008906,49.118464,2022,TH,CZ_0019_047_75,2
601895,403602,CZ_0019_047,16,17.009275,49.118161,1985,TH,CZ_0019_047_76,2
670307,791339,CZ_0019_047,16,17.009917,49.118217,2022,TH,CZ_0019_047_76,2
601920,403627,CZ_0019_047,16,17.11865,49.159869,1985,TH,CZ_0019_047_77,2
670308,791340,CZ_0019_047,16,17.119181,49.159403,2022,TH,CZ_0019_047_77,2
601922,403629,CZ_0019_047,16,17.112936,49.165742,1985,TH,CZ_0019_047_78,2
670309,791341,CZ_0019_047,16,17.115453,49.165661,2022,TH,CZ_0019_047_78,2
601841,403548,CZ_0019_047,16,17.112806,49.165717,1985,TH,CZ_0019_047_79,2
670310,791342,CZ_0019_047,16,17.115922,49.165989,2022,TH,CZ_0019_047_79,2
601879,403586,CZ_0019_047,16,17.344528,49.225564,1985,TH,CZ_0019_047_8,2
670238,791270,CZ_0019_047,16,17.346431,49.224928,2022,TH,CZ_0019_047_8,2
601921,403628,CZ_0019_047,16,17.112894,49.165697,1985,TH,CZ_0019_047_80,2
670311,791343,CZ_0019_047,16,17.113867,49.164542,2022,TH,CZ_0019_047_80,2
601937,403644,CZ_0019_047,16,17.226464,49.182183,1985,TH,CZ_0019_047_81,2
670312,791344,CZ_0019_047,16,17.227019,49.183244,2022,TH,CZ_0019_047_81,2
601916,403623,CZ_0019_047,16,17.227778,49.181944,1985,TH,CZ_0019_047_82,2
670313,791345,CZ_0019_047,16,17.22635,49.183669,2022,TH,CZ_0019_047_82,2
601849,403556,CZ_0019_047,16,17.226631,49.181831,1985,TH,CZ_0019_047_83,2
670314,791346,CZ_0019_047,16,17.227147,49.181844,2022,TH,CZ_0019_047_83,2
601773,403480,CZ_0019_047,16,17.226447,49.182222,1985,TD_mesic,CZ_0019_047_84,2
670315,791347,CZ_0019_047,16,17.227003,49.181758,2022,TD_mesic,CZ_0019_047_84,2
601872,403579,CZ_0019_047,16,17.128406,49.101797,1985,TH,CZ_0019_047_85,2
670316,791348,CZ_0019_047,16,17.128111,49.101244,2022,TH,CZ_0019_047_85,2
601873,403580,CZ_0019_047,16,17.126361,49.104911,1985,TH,CZ_0019_047_86,2
670317,791349,CZ_0019_047,16,17.125819,49.1041,2022,TH,CZ_0019_047_86,2
601882,403589,CZ_0019_047,16,17.120033,49.115028,1985,TH,CZ_0019_047_87,2
670318,791350,CZ_0019_047,16,17.119697,49.115442,2022,TH,CZ_0019_047_87,2
601824,403531,CZ_0019_047,16,17.13035,49.115411,1985,TH,CZ_0019_047_88,2
670319,791351,CZ_0019_047,16,17.131117,49.117164,2022,TH,CZ_0019_047_88,2
601884,403591,CZ_0019_047,16,17.060228,49.134217,1985,TH,CZ_0019_047_89,2
670320,791352,CZ_0019_047,16,17.060406,49.134475,2022,TH,CZ_0019_047_89,2
601837,403544,CZ_0019_047,16,17.316742,49.224097,1985,TH,CZ_0019_047_9,2
670239,791271,CZ_0019_047,16,17.316211,49.224094,2022,TH,CZ_0019_047_9,2
601940,403647,CZ_0019_047,16,17.061058,49.131089,1985,TH,CZ_0019_047_90,2
670321,791353,CZ_0019_047,16,17.059931,49.134192,2022,TH,CZ_0019_047_90,2
908090,NA,CZ_0019_049,15,13.8446,48.8999,2017,M,CZ_0019_049_1,3
908091,NA,CZ_0019_049,15,13.8446,48.8999,2019,M,CZ_0019_049_1,3
908092,NA,CZ_0019_049,15,13.8446,48.8999,2020,M,CZ_0019_049_1,3
908094,NA,CZ_0019_049,15,13.8447,48.8993,2017,TD_wet,CZ_0019_049_2,3
908095,NA,CZ_0019_049,15,13.8447,48.8993,2019,TD_wet,CZ_0019_049_2,3
908096,NA,CZ_0019_049,15,13.8447,48.8993,2020,TD_wet,CZ_0019_049_2,3
908079,NA,CZ_0019_049,16,13.8439,48.903,2017,TD_wet,CZ_0019_049_3,4
908081,NA,CZ_0019_049,16,13.8439,48.903,2018,TD_wet,CZ_0019_049_3,4
908082,NA,CZ_0019_049,16,13.8439,48.903,2019,TD_wet,CZ_0019_049_3,4
908083,NA,CZ_0019_049,16,13.8439,48.903,2020,TD_wet,CZ_0019_049_3,4
908085,NA,CZ_0019_049,16,13.8439,48.902,2017,TD_wet,CZ_0019_049_4,3
908087,NA,CZ_0019_049,16,13.8439,48.902,2019,TD_wet,CZ_0019_049_4,3
908088,NA,CZ_0019_049,16,13.8439,48.902,2020,TD_wet,CZ_0019_049_4,3
908108,NA,CZ_0019_049,25,13.8449,48.8983,2017,R,CZ_0019_049_5,3
908110,NA,CZ_0019_049,25,13.8449,48.8983,2019,R,CZ_0019_049_5,3
908111,NA,CZ_0019_049,25,13.8449,48.8983,2020,R,CZ_0019_049_5,3
908114,NA,CZ_0019_049,25,13.8444,48.8977,2019,TD_wet,CZ_0019_049_6,2
908116,NA,CZ_0019_049,25,13.8444,48.8977,2020,TD_wet,CZ_0019_049_6,2
